id,match_id,match_period,team_id,event_id,event_name,sub_event_id,sub_event_name,player_id,event_sec,start_x,start_y,end_x,end_y,tag_id_1,tag_id_2,tag_id_3,tag_id_4,tag_id_5
177961251,2499719,1H,1631,1,Duel,11,Ground attacking duel,0,2653.823,89,84,100,100,503,702,1801,NA,NA
177960079,2499719,1H,1631,5,Interruption,50,Ball out of the field,0,2657.689,100,93,100,100,NA,NA,NA,NA,NA
177960080,2499719,1H,1631,3,Free Kick,30,Corner,26150,2674.664,100,100,93,55,801,1801,NA,NA,NA
177960081,2499719,1H,1631,1,Duel,10,Air duel,12829,2676.235,93,55,93,0,701,1802,NA,NA,NA
177960078,2499719,1H,1609,1,Duel,10,Air duel,3560,2676.311,7,45,7,100,703,1801,NA,NA,NA
177960082,2499719,1H,1631,5,Interruption,50,Ball out of the field,0,2681.461,93,0,100,100,NA,NA,NA,NA,NA
177960083,2499719,1H,1631,3,Free Kick,36,Throw in,14853,2700.807,93,0,97,49,1801,NA,NA,NA,NA
177960087,2499719,1H,1631,1,Duel,13,Ground loose ball duel,14763,2703.645,97,49,98,46,701,1802,NA,NA,NA
177960089,2499719,1H,1609,1,Duel,13,Ground loose ball duel,14869,2703.969,3,51,2,54,703,1801,NA,NA,NA
177960088,2499719,1H,1631,2,Foul,20,Foul,14763,2704.659,98,46,97,49,NA,NA,NA,NA,NA
177960084,2499719,1H,1609,3,Free Kick,31,Free Kick,7882,2720.664,4,54,19,75,1801,NA,NA,NA,NA
177960085,2499719,1H,1609,8,Pass,85,Simple pass,370224,2724.737,19,75,30,38,1801,NA,NA,NA,NA
177960086,2499719,1H,1609,8,Pass,85,Simple pass,3560,2729.824,30,38,32,73,1801,NA,NA,NA,NA
177960090,2499719,1H,1609,8,Pass,85,Simple pass,370224,2734.083,32,73,33,27,1801,NA,NA,NA,NA
177960091,2499719,1H,1609,8,Pass,85,Simple pass,3560,2736.718,33,27,43,19,1801,NA,NA,NA,NA
177960092,2499719,1H,1609,7,Others on the ball,72,Touch,14869,2738.089,43,19,61,20,NA,NA,NA,NA,NA
177960093,2499719,1H,1609,8,Pass,83,High pass,14869,2740.637,61,20,71,61,1802,NA,NA,NA,NA
177960094,2499719,1H,1631,8,Pass,82,Head pass,14853,2742.239,29,39,37,63,1802,NA,NA,NA,NA
177960095,2499719,1H,1609,7,Others on the ball,72,Touch,49876,2744.612,63,37,64,36,NA,NA,NA,NA,NA
177960097,2499719,1H,1631,1,Duel,11,Ground attacking duel,265366,2745.078,36,64,20,69,501,602,703,1801,NA
177960096,2499719,1H,1609,1,Duel,12,Ground defending duel,49876,2745.738,64,36,80,31,502,1601,601,701,1802
177960098,2499719,1H,1631,8,Pass,85,Simple pass,149019,2747.557,20,69,9,66,1801,NA,NA,NA,NA
177960099,2499719,1H,1631,8,Pass,84,Launch,8480,2749.221,9,66,56,94,1802,NA,NA,NA,NA
177960104,2499719,1H,1631,6,Offside,,,26150,2752.837,56,94,100,100,NA,NA,NA,NA,NA
177960100,2499719,1H,1609,3,Free Kick,31,Free Kick,7868,2766.023,61,7,45,47,1801,NA,NA,NA,NA
177960101,2499719,1H,1609,8,Pass,85,Simple pass,120339,2771.128,45,47,62,79,1801,NA,NA,NA,NA
177960102,2499719,1H,1609,8,Pass,85,Simple pass,370224,2775.058,62,79,65,51,1801,NA,NA,NA,NA
177960103,2499719,1H,1609,8,Pass,85,Simple pass,120339,2779.56,65,51,62,26,1801,NA,NA,NA,NA
177960105,2499719,1H,1609,8,Pass,85,Simple pass,49876,2782.049,62,26,73,22,1801,NA,NA,NA,NA
177960106,2499719,1H,1609,8,Pass,85,Simple pass,7945,2783.149,73,22,76,23,1801,NA,NA,NA,NA
177960107,2499719,1H,1631,1,Duel,12,Ground defending duel,149019,2783.417,24,77,34,76,601,702,1801,NA,NA
177961252,2499719,1H,1609,1,Duel,11,Ground attacking duel,0,2783.417,76,23,66,24,602,702,1801,NA,NA
177960108,2499719,1H,1609,8,Pass,85,Simple pass,49876,2784.962,66,24,65,36,1801,NA,NA,NA,NA
177960109,2499719,1H,1609,8,Pass,85,Simple pass,3560,2787.835,65,36,66,57,1801,NA,NA,NA,NA
177960110,2499719,1H,1609,8,Pass,85,Simple pass,120339,2789.773,66,57,69,65,1801,NA,NA,NA,NA
177960113,2499719,1H,1609,8,Pass,85,Simple pass,3319,2796.211,69,65,68,26,1801,NA,NA,NA,NA
177960115,2499719,1H,1609,8,Pass,85,Simple pass,14869,2799.082,68,26,74,22,1801,NA,NA,NA,NA
177960118,2499719,1H,1609,8,Pass,85,Simple pass,49876,2800.594,74,22,74,43,1801,NA,NA,NA,NA
177960111,2499719,1H,1631,1,Duel,13,Ground loose ball duel,192748,2800.89,26,57,33,72,703,1801,NA,NA,NA
177960119,2499719,1H,1609,1,Duel,13,Ground loose ball duel,25413,2801.133,74,43,67,28,701,1802,NA,NA,NA
177960120,2499719,1H,1609,1,Duel,12,Ground defending duel,3560,2803.41,67,28,66,30,503,601,703,1801,NA
177960112,2499719,1H,1631,1,Duel,11,Ground attacking duel,26150,2803.416,33,72,34,70,504,602,701,1802,NA
177960122,2499719,1H,1609,8,Pass,85,Simple pass,3560,2805.439,66,30,59,14,1801,NA,NA,NA,NA
177960123,2499719,1H,1609,8,Pass,85,Simple pass,7868,2806.329,59,14,75,14,1801,NA,NA,NA,NA
177960125,2499719,1H,1609,8,Pass,85,Simple pass,49876,2810.463,75,14,72,37,1801,NA,NA,NA,NA
177960126,2499719,1H,1609,8,Pass,85,Simple pass,3319,2812.169,72,37,85,44,1801,NA,NA,NA,NA
177960128,2499719,1H,1609,1,Duel,11,Ground attacking duel,25413,2812.437,85,44,87,48,703,1801,NA,NA,NA
177960116,2499719,1H,1631,1,Duel,12,Ground defending duel,8488,2812.541,15,56,13,52,701,1802,NA,NA,NA
177960131,2499719,1H,1609,10,Shot,100,Shot,25413,2813.844,87,48,0,0,402,2101,1802,NA,NA
177960132,2499719,1H,1631,7,Others on the ball,72,Touch,8653,2814.015,14,49,11,61,1401,NA,NA,NA,NA
177960129,2499719,1H,1609,8,Pass,85,Simple pass,14869,2814.485,89,39,92,50,301,1801,NA,NA,NA
177960130,2499719,1H,1609,10,Shot,100,Shot,7945,2815.901,92,50,0,0,101,402,201,1203,1801
177960121,2499719,1H,1631,9,Save attempt,90,Reflexes,8480,2817.605,100,100,8,50,101,1203,1802,NA,NA
177960127,2499719,1H,1631,8,Pass,85,Simple pass,14853,2852.557,31,24,100,100,1802,NA,NA,NA,NA
177960135,2499719,2H,1631,8,Pass,85,Simple pass,14763,2.836169,50,50,38,42,1801,NA,NA,NA,NA
177960136,2499719,2H,1631,8,Pass,83,High pass,8653,5.311682,38,42,74,16,1802,NA,NA,NA,NA
177960133,2499719,2H,1609,8,Pass,82,Head pass,167145,8.449574,26,84,32,68,1401,1801,NA,NA,NA
177960134,2499719,2H,1609,8,Pass,85,Simple pass,49876,10.4587,32,68,27,100,1802,NA,NA,NA,NA
177960144,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,14.25419,73,0,100,100,NA,NA,NA,NA,NA
177960146,2499719,2H,1631,3,Free Kick,36,Throw in,14853,68.15105,78,0,92,38,1801,NA,NA,NA,NA
177960148,2499719,2H,1631,1,Duel,10,Air duel,8653,71.96321,92,38,89,37,702,1801,NA,NA,NA
177961253,2499719,2H,1609,1,Duel,10,Air duel,0,71.96321,8,62,11,63,702,1801,NA,NA,NA
177960151,2499719,2H,1631,1,Duel,10,Air duel,8653,72.14435,89,37,85,30,702,1801,NA,NA,NA
177960138,2499719,2H,1609,1,Duel,10,Air duel,7945,72.57383,11,63,15,70,702,1801,NA,NA,NA
177960153,2499719,2H,1631,1,Duel,13,Ground loose ball duel,8013,73.32017,85,30,92,24,701,1802,NA,NA,NA
177960139,2499719,2H,1609,1,Duel,13,Ground loose ball duel,25413,74.14295,15,70,8,76,703,1801,NA,NA,NA
177960140,2499719,2H,1609,8,Pass,83,High pass,370224,77.08893,8,76,44,75,1802,NA,NA,NA,NA
177960161,2499719,2H,1631,8,Pass,82,Head pass,8488,78.81366,56,25,69,50,1801,NA,NA,NA,NA
177960163,2499719,2H,1631,8,Pass,82,Head pass,265366,80.71668,69,50,74,28,1801,NA,NA,NA,NA
177960168,2499719,2H,1631,1,Duel,13,Ground loose ball duel,12829,82.8716,74,28,82,21,701,1802,NA,NA,NA
177960141,2499719,2H,1609,1,Duel,13,Ground loose ball duel,370224,83.01092,26,72,18,79,703,1801,NA,NA,NA
177960142,2499719,2H,1609,8,Pass,85,Simple pass,370224,85.34944,18,79,35,94,1802,NA,NA,NA,NA
177960173,2499719,2H,1631,8,Pass,85,Simple pass,192748,87.96642,65,6,56,6,1801,NA,NA,NA,NA
177960175,2499719,2H,1631,8,Pass,83,High pass,14853,90.44825,56,6,71,83,1802,NA,NA,NA,NA
177960143,2499719,2H,1609,7,Others on the ball,71,Clearance,7868,94.663570000000007,29,17,23,0,1401,1802,NA,NA,NA
177960180,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,96.29072,77,100,100,100,NA,NA,NA,NA,NA
177960182,2499719,2H,1631,3,Free Kick,36,Throw in,149019,109.3541,75,100,82,85,1801,NA,NA,NA,NA
177960184,2499719,2H,1631,8,Pass,85,Simple pass,26150,110.8078,82,85,85,95,1801,NA,NA,NA,NA
177960190,2499719,2H,1631,8,Pass,85,Simple pass,149019,112.994,85,95,84,88,1802,NA,NA,NA,NA
177960145,2499719,2H,1609,7,Others on the ball,72,Touch,7945,114.8655,16,12,15,8,1401,NA,NA,NA,NA
177960192,2499719,2H,1631,1,Duel,12,Ground defending duel,149019,115.235,85,92,75,91,504,701,1802,NA,NA
177960147,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,116.6349,15,8,25,9,503,703,1801,NA,NA
177960149,2499719,2H,1609,8,Pass,85,Simple pass,7868,117.735,25,9,26,3,1802,NA,NA,NA,NA
177960196,2499719,2H,1631,7,Others on the ball,72,Touch,265366,118.1528,74,97,82,85,1401,NA,NA,NA,NA
177960150,2499719,2H,1609,8,Pass,85,Simple pass,7945,119.0045,18,15,35,8,1802,NA,NA,NA,NA
177960199,2499719,2H,1631,8,Pass,82,Head pass,8488,120.6504,65,92,76,94,1801,NA,NA,NA,NA
177960152,2499719,2H,1609,1,Duel,12,Ground defending duel,7945,122.7158,24,6,36,4,702,1801,NA,NA,NA
177961254,2499719,2H,1631,1,Duel,11,Ground attacking duel,0,122.7158,76,94,64,96,702,1801,NA,NA,NA
177960200,2499719,2H,1631,8,Pass,85,Simple pass,265366,123.1237,64,96,73,88,1802,NA,NA,NA,NA
177960154,2499719,2H,1609,8,Pass,85,Simple pass,7868,124.8461,27,12,37,8,1802,NA,NA,NA,NA
177960205,2499719,2H,1631,7,Others on the ball,72,Touch,149019,125.021,63,92,62,79,1401,NA,NA,NA,NA
177960157,2499719,2H,1609,8,Pass,85,Simple pass,25413,125.6989,38,21,54,7,1801,NA,NA,NA,NA
177960156,2499719,2H,1609,1,Duel,11,Ground attacking duel,7945,127.2178,54,7,66,0,502,702,1801,NA,NA
177960209,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,127.7518,46,93,34,100,501,702,1801,NA,NA
177960210,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,132.4547,32,100,100,100,NA,NA,NA,NA,NA
177960211,2499719,2H,1631,3,Free Kick,36,Throw in,149019,152.1334,34,100,41,90,1801,NA,NA,NA,NA
177960212,2499719,2H,1631,1,Duel,10,Air duel,14763,153.2016,41,90,38,81,701,1802,NA,NA,NA
177960159,2499719,2H,1609,1,Duel,10,Air duel,7868,153.8747,59,10,62,19,703,1801,NA,NA,NA
177960214,2499719,2H,1631,8,Pass,86,Smart pass,192748,155.1478,38,81,56,64,901,1802,NA,NA,NA
177960160,2499719,2H,1609,8,Pass,85,Simple pass,3560,157.5633,44,36,58,54,1401,1801,NA,NA,NA
177960162,2499719,2H,1609,8,Pass,85,Simple pass,3319,159.5946,58,54,39,76,1801,NA,NA,NA,NA
177960164,2499719,2H,1609,8,Pass,85,Simple pass,370224,163.3739,39,76,48,46,1801,NA,NA,NA,NA
177960165,2499719,2H,1609,8,Pass,85,Simple pass,49876,164.0549,48,46,57,68,1801,NA,NA,NA,NA
177960166,2499719,2H,1609,8,Pass,85,Simple pass,120339,165.2925,57,68,29,54,1801,NA,NA,NA,NA
177960167,2499719,2H,1609,8,Pass,85,Simple pass,3560,167.8859,29,54,30,23,1801,NA,NA,NA,NA
177960169,2499719,2H,1609,8,Pass,85,Simple pass,14869,168.8541,30,23,44,47,1801,NA,NA,NA,NA
177960171,2499719,2H,1609,8,Pass,85,Simple pass,49876,170.3516,44,47,44,27,1801,NA,NA,NA,NA
177960172,2499719,2H,1609,8,Pass,85,Simple pass,14869,174.0074,44,27,37,46,1801,NA,NA,NA,NA
177960174,2499719,2H,1609,8,Pass,85,Simple pass,3560,175.6039,37,46,60,74,1801,NA,NA,NA,NA
177960176,2499719,2H,1609,8,Pass,85,Simple pass,120339,182.0342,60,74,60,49,1801,NA,NA,NA,NA
177960177,2499719,2H,1609,8,Pass,85,Simple pass,49876,183.2424,60,49,63,81,1801,NA,NA,NA,NA
177960178,2499719,2H,1609,8,Pass,85,Simple pass,3319,185.2492,63,81,63,65,1801,NA,NA,NA,NA
177960179,2499719,2H,1609,8,Pass,85,Simple pass,49876,186.1367,63,65,62,72,1801,NA,NA,NA,NA
177960181,2499719,2H,1609,8,Pass,85,Simple pass,3319,189.6846,62,72,57,18,1801,NA,NA,NA,NA
177960183,2499719,2H,1609,8,Pass,85,Simple pass,14869,194.1097,57,18,46,50,1801,NA,NA,NA,NA
177960185,2499719,2H,1609,8,Pass,85,Simple pass,3560,197.439,46,50,62,68,1801,NA,NA,NA,NA
177960186,2499719,2H,1609,8,Pass,85,Simple pass,49876,200.3545,62,68,72,90,1801,NA,NA,NA,NA
177960187,2499719,2H,1609,8,Pass,85,Simple pass,167145,202.7088,72,90,63,83,1801,NA,NA,NA,NA
177960188,2499719,2H,1609,8,Pass,85,Simple pass,3319,204.9029,63,83,65,65,1801,NA,NA,NA,NA
177960189,2499719,2H,1609,8,Pass,85,Simple pass,25413,205.7661,65,65,67,82,1801,NA,NA,NA,NA
177960191,2499719,2H,1609,8,Pass,85,Simple pass,3319,207.5131,67,82,62,68,1801,NA,NA,NA,NA
177960193,2499719,2H,1609,8,Pass,85,Simple pass,49876,208.9122,62,68,73,81,1802,NA,NA,NA,NA
177960218,2499719,2H,1631,8,Pass,85,Simple pass,265366,209.3361,27,19,41,19,1401,1802,NA,NA,NA
177960194,2499719,2H,1609,8,Pass,85,Simple pass,3319,211.991,59,81,52,44,1801,NA,NA,NA,NA
177960195,2499719,2H,1609,8,Pass,85,Simple pass,3560,215.4308,52,44,56,16,1801,NA,NA,NA,NA
177960197,2499719,2H,1609,8,Pass,85,Simple pass,14869,218.0849,56,16,71,9,1801,NA,NA,NA,NA
177960221,2499719,2H,1631,1,Duel,12,Ground defending duel,26150,220.7942,29,91,29,70,502,701,1802,NA,NA
177960198,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,220.8358,71,9,71,30,501,703,1801,NA,NA
177960201,2499719,2H,1609,8,Pass,85,Simple pass,7868,222.6034,71,30,70,32,1801,NA,NA,NA,NA
177960202,2499719,2H,1609,8,Pass,85,Simple pass,25413,223.8708,70,32,71,59,1801,NA,NA,NA,NA
177960203,2499719,2H,1609,8,Pass,85,Simple pass,3319,226.3089,71,59,78,85,1801,NA,NA,NA,NA
177960204,2499719,2H,1609,8,Pass,85,Simple pass,167145,229.2452,78,85,71,64,1801,NA,NA,NA,NA
177960206,2499719,2H,1609,10,Shot,100,Shot,3319,231.5147,71,64,0,0,401,201,1210,1802,NA
177960223,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,233.9458,3,41,100,100,NA,NA,NA,NA,NA
177960228,2499719,2H,1631,3,Free Kick,34,Goal kick,8480,257.2202,100,100,59,90,NA,NA,NA,NA,NA
177960229,2499719,2H,1631,7,Others on the ball,72,Touch,26150,259.6467,59,90,52,91,NA,NA,NA,NA,NA
177960231,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,262.5783,52,91,69,93,501,703,1801,NA,NA
177960213,2499719,2H,1609,1,Duel,12,Ground defending duel,7868,263.2524,48,9,31,7,502,701,1802,NA,NA
177960215,2499719,2H,1609,2,Foul,20,Foul,7868,266.7527,31,7,48,9,NA,NA,NA,NA,NA
177960235,2499719,2H,1631,3,Free Kick,31,Free Kick,149019,282.7679,60,94,59,96,1801,NA,NA,NA,NA
177960236,2499719,2H,1631,8,Pass,83,High pass,26150,284.1424,59,96,39,25,1801,NA,NA,NA,NA
177960237,2499719,2H,1631,7,Others on the ball,72,Touch,8653,288.9895,39,25,61,27,NA,NA,NA,NA,NA
177960239,2499719,2H,1631,1,Duel,11,Ground attacking duel,8653,292.1812,61,27,68,12,703,1801,NA,NA,NA
177960217,2499719,2H,1609,1,Duel,12,Ground defending duel,25413,292.7993,39,73,32,88,701,1802,NA,NA,NA
177960240,2499719,2H,1631,8,Pass,85,Simple pass,8653,294.1522,68,12,59,4,1801,NA,NA,NA,NA
177960241,2499719,2H,1631,8,Pass,85,Simple pass,8013,295.8918,59,4,71,11,1801,NA,NA,NA,NA
177960246,2499719,2H,1631,8,Pass,85,Simple pass,14763,298.7437,71,11,90,12,1801,NA,NA,NA,NA
177960219,2499719,2H,1609,1,Duel,12,Ground defending duel,167145,304.0569,10,88,12,84,502,701,1802,NA,NA
177961256,2499719,2H,1631,1,Duel,11,Ground attacking duel,0,304.0569,90,12,88,16,501,703,1801,NA,NA
177960255,2499719,2H,1631,8,Pass,85,Simple pass,8653,306.3701,88,16,70,23,1801,NA,NA,NA,NA
177960263,2499719,2H,1631,8,Pass,83,High pass,14853,307.8468,70,23,97,77,1801,NA,NA,NA,NA
177960264,2499719,2H,1631,8,Pass,80,Cross,26150,312.5272,97,77,96,0,401,801,1802,NA,NA
177960266,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,316.3783,96,0,100,100,NA,NA,NA,NA,NA
177960220,2499719,2H,1609,3,Free Kick,36,Throw in,0,326.4233,13,100,16,83,1801,NA,NA,NA,NA
177960222,2499719,2H,1609,8,Pass,85,Simple pass,167145,329.6098,16,83,10,91,1802,NA,NA,NA,NA
177960267,2499719,2H,1631,8,Pass,85,Simple pass,14853,333.6267,90,9,81,10,1401,1801,NA,NA,NA
177960270,2499719,2H,1631,1,Duel,11,Ground attacking duel,8013,336.0215,81,10,81,7,501,703,1801,NA,NA
177960224,2499719,2H,1609,1,Duel,12,Ground defending duel,3319,336.8686,19,90,19,93,502,701,1802,NA,NA
177960272,2499719,2H,1631,8,Pass,80,Cross,8013,337.5339,81,7,91,51,302,402,801,1801,NA
177960273,2499719,2H,1631,1,Duel,10,Air duel,26150,338.7251,91,51,92,50,702,1801,NA,NA,NA
177960225,2499719,2H,1609,1,Duel,10,Air duel,14869,339.5852,9,49,8,50,702,1801,NA,NA,NA
177960274,2499719,2H,1631,10,Shot,100,Shot,26150,340.6645,92,50,100,100,403,201,1213,1802,NA
177961043,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,341.9866,100,59,100,100,NA,NA,NA,NA,NA
177960226,2499719,2H,1609,3,Free Kick,34,Goal kick,7882,346.2246,0,0,35,11,NA,NA,NA,NA,NA
177960277,2499719,2H,1631,1,Duel,12,Ground defending duel,26150,350.8727,65,89,62,89,504,1601,701,1802,NA
177960227,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,351.1921,35,11,38,11,503,703,1801,NA,NA
177960230,2499719,2H,1609,7,Others on the ball,70,Acceleration,7868,352.7978,38,11,74,11,1801,NA,NA,NA,NA
177960284,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,356.6143,26,89,18,91,501,701,1802,NA,NA
177960232,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,356.6991,74,11,82,9,502,703,1801,NA,NA
177960233,2499719,2H,1609,1,Duel,11,Ground attacking duel,7868,358.3701,82,9,87,15,502,703,1801,NA,NA
177960288,2499719,2H,1631,1,Duel,12,Ground defending duel,149019,359.3674,18,91,13,85,501,701,1802,NA,NA
177960234,2499719,2H,1609,8,Pass,85,Simple pass,7868,363.7031,87,15,83,5,1802,NA,NA,NA,NA
177960291,2499719,2H,1631,8,Pass,86,Smart pass,26150,367.9758,17,95,23,84,1802,NA,NA,NA,NA
177960238,2499719,2H,1609,7,Others on the ball,72,Touch,120339,369.3386,77,16,87,0,1401,NA,NA,NA,NA
177960294,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,371.4294,13,100,100,100,NA,NA,NA,NA,NA
177960301,2499719,2H,1631,3,Free Kick,36,Throw in,149019,385.4869,21,100,37,96,1801,NA,NA,NA,NA
177960304,2499719,2H,1631,1,Duel,10,Air duel,14763,387.21,37,96,28,82,703,1801,NA,NA,NA
177960242,2499719,2H,1609,1,Duel,10,Air duel,120339,387.6653,63,4,72,18,701,1802,NA,NA,NA
177960305,2499719,2H,1631,1,Duel,13,Ground loose ball duel,192748,388.1709,28,82,26,85,701,1802,NA,NA,NA
177960243,2499719,2H,1609,1,Duel,13,Ground loose ball duel,7945,388.8173,72,18,74,15,703,1801,NA,NA,NA
177960244,2499719,2H,1609,1,Duel,11,Ground attacking duel,7945,389.7625,74,15,75,6,703,1801,NA,NA,NA
177960307,2499719,2H,1631,1,Duel,12,Ground defending duel,26150,389.9286,26,85,25,94,701,1802,NA,NA,NA
177960245,2499719,2H,1609,8,Pass,85,Simple pass,7945,393.5778,75,6,70,3,1802,NA,NA,NA,NA
177960309,2499719,2H,1631,8,Pass,85,Simple pass,26150,395.0434,30,97,26,90,1401,1802,NA,NA,NA
177960310,2499719,2H,1631,1,Duel,12,Ground defending duel,192748,396.3659,26,90,32,95,601,703,1801,NA,NA
177960247,2499719,2H,1609,1,Duel,11,Ground attacking duel,7945,396.4678,74,10,68,5,1401,602,701,1802,NA
177960311,2499719,2H,1631,8,Pass,86,Smart pass,14763,398.0448,32,95,38,80,1801,NA,NA,NA,NA
177960313,2499719,2H,1631,1,Duel,13,Ground loose ball duel,192748,399.4319,38,80,38,62,701,1802,NA,NA,NA
177961258,2499719,2H,1609,1,Duel,13,Ground loose ball duel,0,399.4319,62,20,62,38,703,1801,NA,NA,NA
177960248,2499719,2H,1609,8,Pass,85,Simple pass,49876,399.7223,62,38,56,22,1801,NA,NA,NA,NA
177960249,2499719,2H,1609,8,Pass,85,Simple pass,14869,400.9164,56,22,55,10,1801,NA,NA,NA,NA
177960250,2499719,2H,1609,8,Pass,85,Simple pass,120339,402.2318,55,10,57,65,1801,NA,NA,NA,NA
177960252,2499719,2H,1609,8,Pass,85,Simple pass,370224,405.6828,57,65,61,69,1801,NA,NA,NA,NA
177960253,2499719,2H,1609,8,Pass,85,Simple pass,3319,406.6147,61,69,57,79,1801,NA,NA,NA,NA
177960254,2499719,2H,1609,8,Pass,85,Simple pass,370224,408.0951,57,79,64,92,1801,NA,NA,NA,NA
177960257,2499719,2H,1609,8,Pass,85,Simple pass,167145,410.0771,64,92,77,81,1801,NA,NA,NA,NA
177960317,2499719,2H,1631,1,Duel,12,Ground defending duel,8653,412.1766,23,19,25,28,501,701,1802,NA,NA
177960260,2499719,2H,1609,1,Duel,11,Ground attacking duel,3319,412.8138,77,81,75,72,502,703,1801,NA,NA
177960261,2499719,2H,1609,8,Pass,85,Simple pass,3319,413.8644,75,72,66,67,1801,NA,NA,NA,NA
177960262,2499719,2H,1609,8,Pass,85,Simple pass,49876,415.117,66,67,74,27,1802,NA,NA,NA,NA
177960319,2499719,2H,1631,8,Pass,83,High pass,26150,417.276,26,73,67,34,1901,901,1801,NA,NA
177960321,2499719,2H,1631,7,Others on the ball,72,Touch,12829,420.9275,67,34,72,31,1901,NA,NA,NA,NA
177960265,2499719,2H,1609,7,Others on the ball,71,Clearance,7882,422.1621,28,69,25,100,1401,1802,NA,NA,NA
177960322,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,424.9362,75,0,100,100,NA,NA,NA,NA,NA
177960323,2499719,2H,1631,3,Free Kick,36,Throw in,14853,462.1222,78,0,92,35,1801,NA,NA,NA,NA
177960325,2499719,2H,1631,1,Duel,10,Air duel,8653,463.7496,92,35,93,36,703,1801,NA,NA,NA
177960327,2499719,2H,1631,1,Duel,10,Air duel,8653,463.7496,93,36,89,55,702,1801,NA,NA,NA
177960268,2499719,2H,1609,1,Duel,10,Air duel,370224,464.5401,8,65,7,64,701,1802,NA,NA,NA
177960269,2499719,2H,1609,1,Duel,10,Air duel,3560,464.7881,7,64,11,45,702,1801,NA,NA,NA
177960271,2499719,2H,1609,7,Others on the ball,71,Clearance,49876,466.9675,11,45,43,0,1802,NA,NA,NA,NA
177960330,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,473.1692,57,100,100,100,NA,NA,NA,NA,NA
177960331,2499719,2H,1631,3,Free Kick,36,Throw in,149019,487.1224,54,100,75,86,1801,NA,NA,NA,NA
177960332,2499719,2H,1631,8,Pass,85,Simple pass,14763,490.2133,75,86,77,72,1802,NA,NA,NA,NA
177960275,2499719,2H,1609,7,Others on the ball,72,Touch,3560,490.9057,23,28,30,58,1401,NA,NA,NA,NA
177960276,2499719,2H,1609,8,Pass,85,Simple pass,3560,493.3836,30,58,40,83,1801,NA,NA,NA,NA
177960278,2499719,2H,1609,8,Pass,85,Simple pass,167145,498.4798,40,83,41,69,1801,NA,NA,NA,NA
177960279,2499719,2H,1609,8,Pass,85,Simple pass,120339,500.5579,41,69,29,76,1801,NA,NA,NA,NA
177960280,2499719,2H,1609,8,Pass,85,Simple pass,370224,501.6817,29,76,41,58,1801,NA,NA,NA,NA
177960282,2499719,2H,1609,8,Pass,85,Simple pass,49876,503.588,41,58,57,76,1801,NA,NA,NA,NA
177960283,2499719,2H,1609,8,Pass,85,Simple pass,120339,506.067,57,76,61,92,1801,NA,NA,NA,NA
177960285,2499719,2H,1609,8,Pass,85,Simple pass,167145,507.9399,61,92,38,58,1801,NA,NA,NA,NA
177960286,2499719,2H,1609,8,Pass,85,Simple pass,370224,510.4266,38,58,48,54,1801,NA,NA,NA,NA
177960287,2499719,2H,1609,8,Pass,83,High pass,49876,513.67,48,54,86,11,1801,NA,NA,NA,NA
177960289,2499719,2H,1609,8,Pass,85,Simple pass,7945,518.9946,86,11,84,18,1802,NA,NA,NA,NA
177960336,2499719,2H,1631,7,Others on the ball,72,Touch,26150,519.2342,16,82,21,76,1401,NA,NA,NA,NA
177960290,2499719,2H,1609,1,Duel,12,Ground defending duel,7945,521.5642,79,24,78,28,701,1802,NA,NA,NA
177960338,2499719,2H,1631,1,Duel,11,Ground attacking duel,149019,522.0585,21,76,22,72,703,1801,NA,NA,NA
177960292,2499719,2H,1609,2,Foul,20,Foul,7945,523.1026,78,28,79,24,NA,NA,NA,NA,NA
177960342,2499719,2H,1631,3,Free Kick,31,Free Kick,8480,551.2045,23,74,80,85,1802,NA,NA,NA,NA
177960293,2499719,2H,1609,8,Pass,84,Launch,7868,556.3231,20,15,41,24,1801,NA,NA,NA,NA
177960344,2499719,2H,1631,1,Duel,10,Air duel,149019,557.4771,59,76,75,93,703,1801,NA,NA,NA
177961259,2499719,2H,1609,1,Duel,10,Air duel,0,557.4771,41,24,25,7,701,1802,NA,NA,NA
177960295,2499719,2H,1609,1,Duel,12,Ground defending duel,7868,560.3334,25,7,40,0,1601,702,1801,NA,NA
177960346,2499719,2H,1631,1,Duel,11,Ground attacking duel,26150,560.5146,75,93,60,100,702,1801,NA,NA,NA
177960349,2499719,2H,1631,5,Interruption,50,Ball out of the field,0,563.404,63,100,100,100,NA,NA,NA,NA,NA
